监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),气压(MBar),近地风速(m/s),风向(°)
2020/11/17 9:00,监测点A3,5,24,59,20,51,0.5,24.6,59,1014.9,2.5,72.7
2020/11/17 10:00,监测点A3,4,18,55,16,58,0.4,24.9,58,1014.8,2.8,78.8
2020/11/17 11:00,监测点A3,4,23,43,7,61,0.4,25.3,57,1014.1,1.9,91.5
2020/11/17 12:00,监测点A3,5,19,52,11,68,0.4,26,55,1013.3,2.2,112.3
2020/11/17 13:00,监测点A3,5,17,46,14,73,0.4,26.2,54,1012.4,2,128.1
2020/11/17 14:00,监测点A3,5,22,41,10,74,0.4,26.4,55,1011.7,1.6,136
2020/11/17 15:00,监测点A3,5,25,44,9,75,0.4,26.4,55,1011.5,1.1,92.2
2020/11/17 16:00,监测点A3,6,29,50,9,72,0.4,26.4,56,1011.6,1,51.5
2020/11/17 17:00,监测点A3,5,33,51,16,70,0.5,26.2,57,1011.7,0.8,120.4
2020/11/17 18:00,监测点A3,5,47,56,17,44,0.6,25.9,58,1011.8,0.9,130.8
2020/11/17 19:00,监测点A3,5,56,60,15,30,0.7,25.7,59,1012.1,0.9,135.4
2020/11/17 20:00,监测点A3,5,69,64,21,13,0.7,25.4,60,1012.4,0.7,155.3
2020/11/17 21:00,监测点A3,7,77,65,22,4,0.9,25.1,62,1012.8,0.7,171.2
2020/11/17 22:00,监测点A3,7,75,76,26,4,0.9,25,63,1013,1.2,204.1
2020/11/17 23:00,监测点A3,7,72,92,35,2,0.9,24.7,65,1012.8,0.9,200
2020/11/18 0:00,监测点A3,6,71,81,36,2,0.8,24.5,66,1012.4,0.9,203.3
2020/11/18 1:00,监测点A3,6,66,68,27,3,0.9,24.5,66,1011.6,0.9,139.9
2020/11/18 2:00,监测点A3,7,68,80,31,3,0.9,24.5,65,1011.2,1,161.8
2020/11/18 3:00,监测点A3,8,69,80,28,3,0.9,24.4,66,1010.9,1.1,155.6
2020/11/18 4:00,监测点A3,9,68,74,31,2,0.8,24.4,66,1010.9,0.7,110.1
2020/11/18 5:00,监测点A3,7,64,61,28,3,0.6,24.2,66,1011,0.5,73.3
2020/11/18 6:00,监测点A3,6,65,49,18,2,0.7,24.2,67,1011.3,0.6,92
2020/11/18 7:00,监测点A3,5,50,58,19,19,0.7,24.5,65,1011.7,0.8,103
2020/11/18 8:00,监测点A3,6,46,56,18,26,0.7,25.2,63,1012.3,1,90.8
2020/11/18 9:00,监测点A3,8,43,63,18,32,0.7,25.8,61,1012.6,1.3,82.9
2020/11/18 10:00,监测点A3,0,0,68,24,39,0,26.9,57,1012.5,1.1,120.7
2020/11/18 11:00,监测点A3,7,33,66,21,0,0.5,27.6,55,1012,1.6,172.4
2020/11/18 12:00,监测点A3,5,22,46,11,84,0.5,28.1,55,1011,1.9,164.3
2020/11/18 13:00,监测点A3,5,36,40,8,119,0.6,28.4,54,1010.2,1.3,191
2020/11/18 14:00,监测点A3,7,33,73,25,160,0.7,29.2,53,1009.4,1.3,235.9
2020/11/18 15:00,监测点A3,7,30,80,34,162,0.6,29.5,52,1008.9,1,218.2
2020/11/18 16:00,监测点A3,6,29,74,33,125,0.6,28.9,55,1008.7,1.1,219.4
2020/11/18 17:00,监测点A3,5,43,66,27,104,0.7,28.2,57,1008.7,1,154.7
2020/11/18 18:00,监测点A3,6,63,81,28,68,1,27.8,59,1009,1.4,177.5
2020/11/18 19:00,监测点A3,5,48,96,35,28,0.8,27.4,61,1009.4,1.8,169.3
2020/11/18 20:00,监测点A3,5,50,56,22,12,0.7,26.8,64,1009.8,2.1,172
2020/11/18 21:00,监测点A3,5,50,60,17,9,0.7,26.3,65,1010.2,2.3,163.5
2020/11/18 22:00,监测点A3,6,45,59,19,12,0.7,25.6,67,1010.4,2.3,159.2
2020/11/18 23:00,监测点A3,5,38,56,17,18,0.6,25.1,69,1010.5,2.4,156
2020/11/19 0:00,监测点A3,5,43,39,14,10,0.7,24.7,72,1010.5,1.6,165.7
2020/11/19 1:00,监测点A3,5,34,36,15,14,0.6,24.4,74,1010.4,0.9,205
2020/11/19 2:00,监测点A3,5,35,30,8,11,0.6,24.5,74,1010.3,0.7,208.9
2020/11/19 3:00,监测点A3,5,37,25,9,8,0.5,24.5,74,1010.1,0.5,248
2020/11/19 4:00,监测点A3,6,36,24,11,7,0.5,24.4,75,1010.2,0.8,230
2020/11/19 5:00,监测点A3,9,35,29,10,7,0.5,24.4,75,1009.9,0.9,144.9
2020/11/19 6:00,监测点A3,7,40,29,14,2,0.6,24.4,75,1010.2,1,155.7
2020/11/19 7:00,监测点A3,6,36,34,17,7,0.7,24.6,74,1010.8,1.3,154.1
2020/11/19 8:00,监测点A3,6,40,38,19,14,0.8,25.1,73,1011.3,0.9,173.9
2020/11/19 9:00,监测点A3,8,48,53,19,22,0.8,26.4,67,1011.8,0.8,154.5
2020/11/19 10:00,监测点A3,9,44,58,24,28,0.7,26.9,66,1011.6,1.2,148.2
2020/11/19 11:00,监测点A3,5,30,51,20,61,0.6,28,60,1010.9,1.3,192.9
2020/11/19 12:00,监测点A3,5,29,40,16,120,0.6,29.2,56,1009.9,1.2,208.5
2020/11/19 13:00,监测点A3,5,15,54,25,128,0.5,30.1,52,1008.9,1.5,208.9
2020/11/19 14:00,监测点A3,6,18,44,25,121,0.5,30.8,49,1007.9,1.2,213.9
2020/11/19 15:00,监测点A3,5,16,43,22,126,0.5,31.2,47,1007.3,1.1,201.3
2020/11/19 16:00,监测点A3,6,25,41,20,139,0.6,31,47,1007.2,1,66.3
2020/11/19 17:00,监测点A3,5,34,52,19,140,0.6,29.6,53,1007.3,1.2,77.8
2020/11/19 18:00,监测点A3,5,46,67,27,62,0.7,28.4,59,1007.7,1.7,146.3
2020/11/19 19:00,监测点A3,5,48,58,18,35,0.7,27.8,63,1008.3,2.1,148
2020/11/19 20:00,监测点A3,5,49,66,19,18,0.8,27.3,66,1009,1.7,180.1
2020/11/19 21:00,监测点A3,5,49,58,21,12,0.8,26.6,69,1009.2,1.7,191.3
2020/11/19 22:00,监测点A3,6,49,57,18,8,0.8,26.1,72,1009.4,1.4,157.4
2020/11/19 23:00,监测点A3,6,52,50,19,3,0.9,25.6,74,1009.7,1.1,150.8
2020/11/20 0:00,监测点A3,6,42,61,23,8,0.9,25.1,76,1009.6,1.4,184.4
2020/11/20 1:00,监测点A3,6,27,58,29,20,0.8,24.8,75,1009.7,1.6,212.6
2020/11/20 2:00,监测点A3,5,28,49,33,17,0.7,24.7,74,1009.9,1.1,223.4
2020/11/20 3:00,监测点A3,5,29,44,27,14,0.7,24.8,72,1010.1,1.1,206.7
2020/11/20 4:00,监测点A3,5,29,36,29,12,0.8,24.7,72,1010.2,0.9,211.9
2020/11/20 5:00,监测点A3,4,29,41,28,12,0.7,24.6,73,1010.5,0.8,210
2020/11/20 6:00,监测点A3,4,33,36,25,6,0.6,24.6,73,1011.1,0.8,172.6
2020/11/20 7:00,监测点A3,4,32,36,19,7,0.7,25,71,1011.9,0.5,219.3
2020/11/20 8:00,监测点A3,6,28,46,19,17,0.7,26.4,64,1012.4,0.6,186.6
2020/11/20 9:00,监测点A3,6,37,47,18,28,0.7,27,62,1012.4,0.9,138.3
2020/11/20 10:00,监测点A3,5,39,50,20,65,0.6,27.8,59,1012.1,1.7,100
2020/11/20 11:00,监测点A3,5,36,67,26,102,0.6,27.5,60,1011.4,1.8,36.7
2020/11/20 12:00,监测点A3,5,28,73,38,161,0.6,28.5,55,1010.6,1,23
2020/11/20 13:00,监测点A3,6,29,66,37,176,0.6,29.5,52,1009.6,0.8,341.6
2020/11/20 14:00,监测点A3,6,26,75,42,198,0.6,29.8,50,1008.9,1,16.3
2020/11/20 15:00,监测点A3,5,29,74,39,208,0.6,30.2,48,1008.6,1.3,19.3
2020/11/20 16:00,监测点A3,5,32,75,41,211,0.7,29.8,49,1008.6,1.5,31.9
2020/11/20 17:00,监测点A3,5,36,82,40,198,0.7,29.5,50,1008.9,1.1,107.5
2020/11/20 18:00,监测点A3,5,58,85,42,139,0.8,29,52,1009.2,1.4,149.8
2020/11/20 19:00,监测点A3,5,63,82,31,71,0.9,28.3,56,1009.8,1.8,163.9
2020/11/20 20:00,监测点A3,7,53,85,33,28,0.8,27.2,64,1010.3,2.7,164.6
2020/11/20 21:00,监测点A3,6,48,64,24,18,0.7,26.3,68,1010.7,3,168.5
2020/11/20 22:00,监测点A3,6,41,56,22,19,0.6,25.8,70,1010.9,2.8,158.2
2020/11/20 23:00,监测点A3,5,38,40,17,15,0.6,25.3,72,1011.1,1.7,145.2
2020/11/21 0:00,监测点A3,5,42,42,21,9,0.6,25,73,1010.8,1.6,148
2020/11/21 1:00,监测点A3,5,31,42,16,14,0.5,25,73,1010.8,1.8,150.2
2020/11/21 2:00,监测点A3,4,14,32,9,28,0.4,25,71,1010.3,1.6,155.1
2020/11/21 3:00,监测点A3,4,24,12,5,18,0.5,25,71,1010.2,1,142.4
2020/11/21 4:00,监测点A3,5,37,22,6,6,0.6,24.8,73,1010.4,0.8,258.2
2020/11/21 5:00,监测点A3,6,38,33,19,3,0.6,24.6,74,1010.8,0.9,299.2
2020/11/21 6:00,监测点A3,6,37,36,16,3,0.6,24.6,75,1011.4,0.7,334.8
2020/11/21 7:00,监测点A3,6,38,36,12,2,0.8,24.7,76,1012.2,0.5,290
2020/11/21 8:00,监测点A3,6,38,46,21,5,0.7,25,76,1012.6,1.4,92.5
2020/11/21 9:00,监测点A3,5,28,40,14,22,0.7,25.2,73,1013.4,1.9,87.7
2020/11/21 10:00,监测点A3,4,19,38,14,43,0.7,25.8,69,1013.3,1.9,100.1
2020/11/21 11:00,监测点A3,5,18,26,7,52,0.7,25.8,67,1012.9,2.4,140.8
2020/11/21 12:00,监测点A3,5,23,25,7,51,0.7,26.2,66,1012.5,1.5,130.2
2020/11/21 13:00,监测点A3,5,22,32,8,56,0.7,25.9,67,1012.1,1.6,103.6
2020/11/21 14:00,监测点A3,4,24,37,15,58,0.7,25.6,68,1011.7,1.6,95.1
2020/11/21 15:00,监测点A3,4,27,41,14,54,0.8,25.7,67,1011.5,1.8,125.5
2020/11/21 16:00,监测点A3,4,32,41,14,53,0.7,25.9,66,1011.4,2.1,148.8
2020/11/21 17:00,监测点A3,5,49,51,12,40,0.8,25.7,65,1011.7,2.8,153.2
2020/11/21 18:00,监测点A3,5,49,50,16,34,0.8,25.4,66,1012.2,2.3,151.6
2020/11/21 19:00,监测点A3,4,43,49,15,34,0.8,25.1,68,1012.8,2.7,148.4
2020/11/21 20:00,监测点A3,5,39,39,13,35,0.7,24.8,67,1013.4,2.6,151.4
2020/11/21 21:00,监测点A3,4,30,33,9,49,0.7,24.4,68,1013.7,2.7,151.5
2020/11/21 22:00,监测点A3,4,19,26,9,60,0.7,24.1,69,1013.8,2.8,147.7
2020/11/21 23:00,监测点A3,4,16,24,7,59,0.7,24.2,69,1013.9,2.4,148.1
2020/11/22 0:00,监测点A3,5,15,20,7,59,0.7,24.1,69,1013.9,3.6,163.4
2020/11/22 1:00,监测点A3,4,13,21,8,62,0.7,24.1,70,1013.9,1.5,154.2
2020/11/22 2:00,监测点A3,4,16,26,9,56,0.7,24.1,70,1014,0.8,125.7
2020/11/22 3:00,监测点A3,4,18,31,10,50,0.7,24.1,70,1013.9,0.7,47.5
2020/11/22 4:00,监测点A3,4,30,38,9,37,0.8,24.2,70,1014.2,0.9,35.2
2020/11/22 5:00,监测点A3,5,55,34,13,7,0.8,24.1,72,1014.5,0.6,340.1
2020/11/22 6:00,监测点A3,5,53,35,14,7,0.8,24,72,1015,0.5,26.3
2020/11/22 7:00,监测点A3,5,39,46,17,23,0.8,24.5,69,1015.8,0.5,19.9
2020/11/22 8:00,监测点A3,5,43,49,14,32,0.9,25.2,66,1016.5,1,85.7
2020/11/22 9:00,监测点A3,7,39,56,22,54,0.8,25.9,63,1017,1.5,61.9
2020/11/22 10:00,监测点A3,6,32,63,25,68,0.8,26.6,61,1017,1.4,102.6
2020/11/22 11:00,监测点A3,6,27,48,13,91,0.7,27,59,1016.4,1.3,96.6
2020/11/22 12:00,监测点A3,6,20,54,22,129,0.7,27.8,56,1015.5,1.2,32.4
2020/11/22 13:00,监测点A3,6,25,55,24,146,0.8,28.2,55,1014.5,1.2,337.5
2020/11/22 14:00,监测点A3,5,19,62,27,0,0.7,28.5,55,1014,1,13.3
2020/11/22 15:00,监测点A3,5,19,67,24,0,0.7,29.2,52,1013.7,1,4.6
2020/11/22 16:00,监测点A3,5,23,73,41,0,0.7,29,52,1013.8,1,45.6
2020/11/22 17:00,监测点A3,5,23,72,33,0,0.7,28.6,52,1014.1,0.9,56.7
2020/11/22 18:00,监测点A3,5,37,73,33,145,1,27.8,55,1014.6,0.3,72.6
2020/11/22 19:00,监测点A3,5,89,79,37,67,1.7,27.1,59,1015.2,0.2,47
2020/11/22 20:00,监测点A3,7,100,111,54,54,1.4,27.1,60,1015.7,1.1,330.3
2020/11/22 21:00,监测点A3,6,61,124,62,30,1,26.4,61,1016.1,2.1,348.6
2020/11/22 22:00,监测点A3,6,58,97,41,16,1,25.4,61,1016.3,1.6,327.3
2020/11/22 23:00,监测点A3,7,56,88,33,5,1,24.3,61,1016.2,1.5,324.7
2020/11/23 0:00,监测点A3,7,52,83,32,3,0.9,23.7,62,1015.9,1.6,306.1
2020/11/23 1:00,监测点A3,6,47,77,29,2,0.9,23.2,62,1015.9,1.9,306.8
2020/11/23 2:00,监测点A3,6,42,67,23,2,1,22.6,62,1015.8,2,306.8
2020/11/23 3:00,监测点A3,6,40,59,29,3,0.9,22.4,62,1015.9,1.8,318.2
2020/11/23 4:00,监测点A3,6,39,56,24,2,0.9,22.2,60,1016.1,2,330.9
2020/11/23 5:00,监测点A3,6,38,58,19,2,0.9,21.6,61,1016.8,1.9,330.5
2020/11/23 6:00,监测点A3,6,36,51,22,2,0.9,20.8,64,1017.5,1.3,313.5
2020/11/23 7:00,监测点A3,6,35,54,19,4,1,21,63,1018.2,1.6,305.2
2020/11/23 8:00,监测点A3,6,35,60,18,5,1.1,21.4,61,1019,1.5,309.9
2020/11/23 9:00,监测点A3,6,36,59,20,6,1.1,21,63,1019.7,1.9,323.2
2020/11/23 10:00,监测点A3,6,37,57,19,8,1.1,20.8,65,1019.9,2.1,332.2
2020/11/23 11:00,监测点A3,6,39,70,17,12,1,20.8,63,1019.6,1.7,311.7
2020/11/23 12:00,监测点A3,7,46,72,20,14,1.1,21.6,58,1018.5,1.4,294.1
2020/11/23 13:00,监测点A3,7,48,86,24,20,1.1,22.3,56,1017.6,1.7,312.8
2020/11/23 14:00,监测点A3,6,51,85,24,29,1,22.7,56,1017.1,2.1,335.7
2020/11/23 15:00,监测点A3,6,60,87,30,34,1,23,54,1016.9,1.8,333.4
2020/11/23 16:00,监测点A3,7,65,88,33,30,1,22.9,54,1017.1,1.8,322.8
2020/11/23 17:00,监测点A3,8,77,96,27,14,1.1,22.5,54,1017.4,1.7,306.8
2020/11/23 18:00,监测点A3,9,74,99,26,5,1.1,21.9,56,1017.8,2.1,308.2
2020/11/23 19:00,监测点A3,9,68,91,29,3,1.1,21.5,57,1018.3,1.3,304.5
2020/11/23 20:00,监测点A3,8,61,88,30,2,1.1,21.1,59,1018.6,1.7,306.8
2020/11/23 21:00,监测点A3,8,54,84,29,2,1,20.6,60,1018.9,2.4,306.9
2020/11/23 22:00,监测点A3,8,52,84,29,2,1,20.4,60,1018.9,3.6,309
2020/11/23 23:00,监测点A3,8,50,74,25,2,1,20.1,61,1018.7,2.6,312.4
2020/11/24 0:00,监测点A3,8,49,61,23,2,0.9,19.6,62,1018.4,1.9,316
2020/11/24 1:00,监测点A3,9,48,60,23,2,0.9,19.6,62,1018.4,1.8,312.7
2020/11/24 2:00,监测点A3,10,46,53,16,2,0.9,19.8,61,1018.2,1.9,313.4
2020/11/24 3:00,监测点A3,10,45,54,19,2,0.9,19.9,60,1018,1.7,333
2020/11/24 4:00,监测点A3,9,43,52,18,2,0.9,20,60,1018,1.6,340.4
2020/11/24 5:00,监测点A3,9,42,52,17,2,0.9,20,60,1018.2,1.6,348.5
2020/11/24 6:00,监测点A3,7,40,48,15,2,0.9,20,60,1018.5,1.7,340.1
2020/11/24 7:00,监测点A3,7,39,57,17,4,0.9,20.1,60,1019.1,1.4,331.6
2020/11/24 8:00,监测点A3,7,37,60,19,7,1,20.4,59,1019.7,1.8,336.5
2020/11/24 9:00,监测点A3,7,33,65,21,15,0.9,21,58,1020,2.2,326.7
2020/11/24 10:00,监测点A3,7,28,59,19,31,0.9,22.2,55,1019.8,2.2,331.7
2020/11/24 11:00,监测点A3,6,31,55,20,45,0.9,22.8,52,1019,2.7,335.5
2020/11/24 12:00,监测点A3,6,35,66,25,66,0.9,23.6,51,1017.9,2.4,346.6
2020/11/24 13:00,监测点A3,6,39,60,23,104,0.9,24.4,48,1016.7,2.4,337.8
2020/11/24 14:00,监测点A3,6,36,80,26,134,0.9,24.9,47,1015.9,2.1,330.3
2020/11/24 15:00,监测点A3,6,36,78,35,161,0.9,25.4,46,1015.6,1.6,338.1
2020/11/24 16:00,监测点A3,6,36,80,30,167,0.9,25.5,47,1015.6,1.3,337.6
2020/11/24 17:00,监测点A3,6,53,80,33,131,1,24.8,49,1015.8,1.3,309.4
2020/11/24 18:00,监测点A3,8,79,94,40,60,1.2,23.7,52,1016.2,1.3,280.3
2020/11/24 19:00,监测点A3,10,97,122,46,21,1.3,22.9,54,1016.6,1.5,304.7
2020/11/24 20:00,监测点A3,8,71,110,39,30,1.1,22.6,54,1016.9,2,315
2020/11/24 21:00,监测点A3,8,71,86,32,17,1.1,22.1,56,1017.3,1.4,306.4
2020/11/24 22:00,监测点A3,7,76,77,25,7,1.1,21.8,57,1017.8,1.5,307.2
2020/11/24 23:00,监测点A3,7,78,79,25,3,1,21.5,58,1018,1.1,312.9
2020/11/25 0:00,监测点A3,8,78,76,25,2,1.1,21.5,58,1017.7,1.2,333.9
2020/11/25 1:00,监测点A3,8,78,80,23,2,1,21.6,59,1017.6,1.3,346.4
2020/11/25 2:00,监测点A3,7,75,73,24,2,1,20.9,63,1017.3,1,303.4
2020/11/25 3:00,监测点A3,7,73,71,24,2,1.1,21,62,1017.3,1.3,312
2020/11/25 4:00,监测点A3,7,68,73,20,2,1,21,61,1017.3,1.5,309.2
2020/11/25 5:00,监测点A3,7,62,61,27,2,1,20.8,60,1017.2,1.2,304.3
2020/11/25 6:00,监测点A3,7,59,65,19,2,1.1,20.5,61,1017.7,1.1,304.5
2020/11/25 7:00,监测点A3,7,53,64,20,5,1.2,20.5,61,1018,1.4,306.1
2020/11/25 8:00,监测点A3,9,52,69,23,10,1.2,21.6,57,1018.5,1.3,320.2
2020/11/25 9:00,监测点A3,0,44,74,24,19,1,22.6,55,1018.9,1.6,5.1
2020/11/25 10:00,监测点A3,10,0,71,24,31,0,23.5,54,1018.9,1.7,17.4
2020/11/25 11:00,监测点A3,9,44,72,28,0,0.9,24.6,52,1018.2,1.8,7.3
2020/11/25 12:00,监测点A3,9,37,73,24,101,0.8,25.2,50,1017.1,2.1,29.9
2020/11/25 13:00,监测点A3,8,26,66,22,128,0.8,26.2,47,1015.9,1.8,17.9
2020/11/25 14:00,监测点A3,7,25,51,22,170,0.7,26.8,45,1014.9,1.6,51.2
2020/11/25 15:00,监测点A3,7,28,65,26,206,0.8,26.9,45,1014.5,2.2,10.3
2020/11/25 16:00,监测点A3,6,28,71,25,192,0.7,26.9,45,1014.4,1.7,54.1
2020/11/25 17:00,监测点A3,6,37,65,23,182,0.8,26.5,46,1014.8,1.4,52.1
2020/11/25 18:00,监测点A3,7,47,77,32,165,1,26.1,48,1015.3,1.1,57.9
2020/11/25 19:00,监测点A3,8,52,92,38,146,1.2,25.7,50,1015.9,0.6,93.9
2020/11/25 20:00,监测点A3,9,64,103,47,106,1.3,25.4,51,1016.2,0.5,83.6
2020/11/25 21:00,监测点A3,8,131,121,54,32,1.7,24.6,55,1016.4,0.2,356.4
2020/11/25 22:00,监测点A3,8,158,127,62,4,2,24,59,1016.5,0.3,262.1
2020/11/25 23:00,监测点A3,8,138,137,67,7,1.6,24.2,57,1016.6,0.6,94.3
2020/11/26 0:00,监测点A3,6,117,140,68,17,1.3,24.1,59,1016.5,0.8,89.3
2020/11/26 1:00,监测点A3,6,74,133,64,37,1.1,23.3,66,1016.8,0.6,122.9
2020/11/26 2:00,监测点A3,6,52,90,47,34,0.9,22.8,71,1017,0.9,126.1
2020/11/26 3:00,监测点A3,6,42,73,35,34,0.8,22.6,72,1016.9,0.5,75.3
2020/11/26 4:00,监测点A3,5,42,73,35,29,0.8,22.4,73,1016.9,0.1,320.1
2020/11/26 5:00,监测点A3,6,41,54,27,34,0.8,22.4,72,1017.5,1.3,46.1
2020/11/26 6:00,监测点A3,9,79,69,26,1,1.1,22.3,72,1018.2,1.8,27.4
2020/11/26 7:00,监测点A3,15,72,104,43,5,1.2,22.1,69,1018.9,2.1,26
2020/11/26 8:00,监测点A3,18,69,115,48,16,1.1,22.7,66,1019.7,1.9,15.9
2020/11/26 9:00,监测点A3,15,50,118,44,46,0.9,23.6,61,1020.1,2.4,28.6
2020/11/26 10:00,监测点A3,11,42,87,36,67,0.9,24.5,56,1019.7,2.7,17.8
2020/11/26 11:00,监测点A3,10,38,78,32,82,0.9,25.7,52,1018.9,2.7,13
2020/11/26 12:00,监测点A3,8,37,76,30,101,0.9,26.4,49,1017.9,2.8,1.7
2020/11/26 13:00,监测点A3,7,28,69,29,119,0.8,27.1,46,1016.6,2.6,13.1
2020/11/26 14:00,监测点A3,6,23,59,27,133,0.7,27.6,44,1015.7,2.5,1.9
2020/11/26 15:00,监测点A3,6,22,52,22,137,0.7,27.8,44,1015.2,2.5,358.5
2020/11/26 16:00,监测点A3,6,27,55,18,151,0.8,27.6,46,1015.4,2.2,348.2
2020/11/26 17:00,监测点A3,6,33,63,28,132,0.9,27,47,1015.8,2,344
2020/11/26 18:00,监测点A3,7,54,63,29,85,1.1,25.9,50,1016.5,2.3,344.8
2020/11/26 19:00,监测点A3,7,56,97,35,47,1.1,24.6,53,1017.2,2.1,345.7
2020/11/26 20:00,监测点A3,7,52,94,34,31,1.1,23.2,55,1017.7,2.2,335.6
2020/11/26 21:00,监测点A3,6,49,85,34,25,1,22.3,56,1018.2,1.5,341.4
2020/11/26 22:00,监测点A3,6,50,67,26,17,1,21.6,58,1018.6,2.4,313.9
2020/11/26 23:00,监测点A3,7,50,58,19,13,1,21.2,58,1018.9,1.9,320.5
2020/11/27 0:00,监测点A3,7,50,50,21,9,1,20.7,59,1019.1,1.8,317.6
2020/11/27 1:00,监测点A3,6,49,47,15,7,0.9,20.3,60,1019.2,2,326
2020/11/27 2:00,监测点A3,7,48,41,13,6,0.9,19.9,61,1019.1,1.4,329.9
2020/11/27 3:00,监测点A3,6,43,40,11,8,0.9,19.6,61,1018.9,2,332
2020/11/27 4:00,监测点A3,6,44,35,9,5,0.9,19.2,61,1019.1,1.9,320
2020/11/27 5:00,监测点A3,6,42,39,14,4,1,18.7,61,1019.6,1.8,332.7
2020/11/27 6:00,监测点A3,6,41,35,10,3,1,18.5,61,1020.3,2.2,333.7
2020/11/27 7:00,监测点A3,6,38,41,13,8,1,18.7,60,1021.3,2.9,341.7
2020/11/27 8:00,监测点A3,6,30,42,13,20,0.9,19,58,1021.9,4,340
2020/11/27 9:00,监测点A3,6,27,44,11,28,0.9,19.5,56,1022.7,3.5,335.4
2020/11/27 10:00,监测点A3,6,27,41,10,38,0.9,20.6,53,1022.4,3,343.2
2020/11/27 11:00,监测点A3,6,30,42,9,52,0.9,21.5,50,1021.5,3.3,341.8
2020/11/27 12:00,监测点A3,6,33,48,11,71,1,22.5,48,1020.3,3.2,338
2020/11/27 13:00,监测点A3,5,29,55,16,96,0.9,23.3,46,1018.8,3.2,340.7
2020/11/27 14:00,监测点A3,5,27,57,14,106,0.9,23.7,45,1017.7,3.8,341.1
2020/11/27 15:00,监测点A3,5,28,53,13,98,0.9,24.1,44,1017.2,3,351
2020/11/27 16:00,监测点A3,5,30,51,17,91,0.9,23.9,45,1017.1,2.9,349.5
2020/11/27 17:00,监测点A3,5,34,52,16,83,0.9,23.6,46,1017.4,2.6,359.8
2020/11/27 18:00,监测点A3,5,39,57,15,57,1,22.4,48,1018.3,2,345.6
2020/11/27 19:00,监测点A3,5,38,49,18,39,1,21.3,50,1019.3,3.6,337.4
2020/11/27 20:00,监测点A3,6,42,51,16,23,1,20.3,52,1020.2,3.9,338.2
2020/11/27 21:00,监测点A3,5,44,57,17,14,1,19.4,53,1021,2.8,347.9
2020/11/27 22:00,监测点A3,5,38,47,21,18,1,18.7,54,1021.6,2.3,7.7
2020/11/27 23:00,监测点A3,4,28,37,11,28,0.9,18.1,55,1021.7,2.5,3.2
2020/11/28 0:00,监测点A3,4,29,32,13,27,0.8,17.4,56,1021.6,2.3,7.8
2020/11/28 1:00,监测点A3,4,28,28,8,30,0.8,17,56,1021.6,2.2,7.9
2020/11/28 2:00,监测点A3,4,25,27,8,35,0.8,16.9,56,1021.4,2.7,345.8
2020/11/28 3:00,监测点A3,4,22,22,7,37,0.8,16.8,55,1021.4,2.5,357.5
2020/11/28 4:00,监测点A3,4,25,21,7,34,0.8,16.7,55,1021.5,3.5,339.5
2020/11/28 5:00,监测点A3,5,25,24,8,33,0.8,16.5,55,1021.5,3.8,342.7
2020/11/28 6:00,监测点A3,4,26,28,7,30,0.8,16.3,55,1021.8,3.9,339.2
2020/11/28 7:00,监测点A3,5,31,25,11,26,0.9,16.4,55,1022.4,2.8,337.5
2020/11/28 8:00,监测点A3,5,31,35,12,27,0.9,16.8,54,1023,2.6,346.1
2020/11/28 9:00,监测点A3,5,25,32,9,34,0.9,17.3,53,1023.3,2.8,346.3
2020/11/28 10:00,监测点A3,5,24,32,9,36,0.9,17.3,53,1023.3,2.6,352
2020/11/28 11:00,监测点A3,5,24,32,8,41,0.9,17.9,52,1023.1,2.7,350.3
2020/11/28 12:00,监测点A3,5,24,34,6,66,0.9,20.4,46,1021.6,3,351.2
2020/11/28 13:00,监测点A3,5,25,38,11,82,0.9,21.4,45,1020.2,2.6,332.2
2020/11/28 14:00,监测点A3,5,27,38,11,85,0.9,21.7,44,1019.9,1.7,324
2020/11/28 15:00,监测点A3,5,26,41,14,104,0.9,22.2,43,1019.3,2.1,336.2
2020/11/28 16:00,监测点A3,5,27,45,12,106,0.8,22.4,43,1018.9,2.8,341.9
2020/11/28 17:00,监测点A3,5,31,48,11,91,0.8,21.9,44,1019.1,2.5,336.4
2020/11/28 18:00,监测点A3,6,37,47,12,64,0.9,21.2,46,1019.3,3,342.3
2020/11/28 19:00,监测点A3,5,33,60,17,51,0.9,20.2,48,1020.2,3.7,340.4
2020/11/28 20:00,监测点A3,5,32,49,15,38,0.9,19.3,50,1021,3.6,335.2
2020/11/28 21:00,监测点A3,5,29,48,15,39,0.9,18.9,51,1021.4,3.2,1.2
2020/11/28 22:00,监测点A3,5,26,45,11,41,0.8,18.4,51,1021.7,3.1,353.6
2020/11/28 23:00,监测点A3,4,27,36,9,42,0.8,18.2,51,1021.9,2,1.2
2020/11/29 0:00,监测点A3,4,28,27,9,39,0.7,17.8,51,1021.6,3.4,342.1
2020/11/29 1:00,监测点A3,4,23,26,7,43,0.7,17.3,52,1021.4,5.1,340.8
2020/11/29 2:00,监测点A3,5,22,31,7,44,0.8,17.1,52,1021.2,3.9,342.9
2020/11/29 3:00,监测点A3,5,18,28,5,47,0.8,16.8,52,1021,3.7,336.2
