监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),近地风速(m/s),风向(°)
2021/5/2 16:00,监测点A1,10,44,72,32,87,1,27.1,73.271,1.9,145
2021/5/2 17:00,监测点A1,8,21,80,38,75,0.7,23.7,88.706,2.4,164
2021/5/2 18:00,监测点A1,8,13,52,16,66,0.5,22.2,90.05,2,92
2021/5/2 19:00,监测点A1,8,18,33,18,52,0.5,21.4,90.134,2.4,94
2021/5/2 20:00,监测点A1,8,20,30,19,47,0.6,21.2,91,2.2,159
2021/5/2 21:00,监测点A1,8,22,26,23,44,0.5,21.2,92.795,1.6,174
2021/5/2 22:00,监测点A1,8,34,39,14,70,0.6,21,93.403,2.3,163
2021/5/2 23:00,监测点A1,9,20,38,28,102,0.6,20.7,93.613,2.2,114
2021/5/3 0:00,监测点A1,16,26,38,32,89,0.6,19.7,93.344,3.5,157
2021/5/3 1:00,监测点A1,9,30,33,23,74,0.5,19.1,93.63,4.5,152
2021/5/3 2:00,监测点A1,9,33,29,25,65,0.5,19.1,89.961,3.9,140
2021/5/3 3:00,监测点A1,9,27,28,22,71,0.4,19.8,83.069,2.5,128
2021/5/3 4:00,监测点A1,9,37,29,13,58,0.5,19.6,82.5,2.1,132
2021/5/3 5:00,监测点A1,9,26,32,19,60,0.5,19.7,83.395,1.7,143
2021/5/3 6:00,监测点A1,9,34,28,18,49,0.5,19,87.287,1.6,103
2021/5/3 7:00,监测点A1,9,44,28,22,39,0.6,19.1,88.403,2,136
2021/5/3 8:00,监测点A1,8,35,30,23,45,0.5,19,88.793,1.9,82
2021/5/3 9:00,监测点A1,9,41,28,20,42,0.6,19.4,86.934,1.5,84
2021/5/3 10:00,监测点A1,11,41,30,23,47,0.7,20.9,81.261,2,87
2021/5/3 11:00,监测点A1,12,53,33,22,43,0.7,23.4,78.645,2.2,129
2021/5/3 12:00,监测点A1,13,57,44,24,53,0.8,24.9,75.487,2.6,143
2021/5/3 13:00,监测点A1,9,37,55,30,61,0.6,24.7,78.222,4.5,153
2021/5/3 14:00,监测点A1,9,29,44,25,69,0.5,23.5,84.975,5,158
2021/5/3 15:00,监测点A1,9,26,41,23,74,0.5,24.7,80.746,4.8,155
2021/5/3 16:00,监测点A1,8,36,48,23,59,0.5,24.5,80.987,4.4,151
2021/5/3 17:00,监测点A1,8,37,58,25,53,0.6,23.8,84.909,4,154
2021/5/3 18:00,监测点A1,9,39,54,23,47,0.6,23.7,84.038,4.4,156
2021/5/3 19:00,监测点A1,9,32,53,23,48,0.5,23.8,83.301,4.8,152
2021/5/3 20:00,监测点A1,9,31,54,23,44,0.5,23.7,83.933,4.1,156
2021/5/3 21:00,监测点A1,10,32,50,20,38,0.5,23.7,83.994,4.2,151
2021/5/3 22:00,监测点A1,8,27,54,22,40,0.5,23.5,84.36,4.5,154
2021/5/3 23:00,监测点A1,8,24,50,22,38,0.5,23.5,84.987,3.2,150
2021/5/4 0:00,监测点A1,7,23,48,19,37,0.5,23.5,85.219,3.7,152
2021/5/4 1:00,监测点A1,8,24,48,19,34,0.5,23.4,85.268,3.2,146
2021/5/4 2:00,监测点A1,8,32,42,22,25,0.9,23.2,87.242,3.5,150
2021/5/4 3:00,监测点A1,9,33,44,19,20,0.5,23,87.784,3.8,166
2021/5/4 4:00,监测点A1,12,38,45,20,14,0.5,23,87.78,2.2,147
2021/5/4 5:00,监测点A1,11,42,44,20,11,0.6,23.1,87.323,2.4,150
2021/5/4 6:00,监测点A1,10,45,46,22,8,0.6,23.3,86.513,1.6,138
2021/5/4 7:00,监测点A1,11,40,51,25,15,0.8,24.1,85.711,3.5,166
2021/5/4 8:00,监测点A1,10,33,54,25,24,0.7,25.5,81.341,2.8,162
2021/5/4 9:00,监测点A1,10,17,58,23,46,0.5,27.5,74.359,4,162
2021/5/4 10:00,监测点A1,9,16,44,17,57,0.4,29.6,66.535,2.9,158
2021/5/4 11:00,监测点A1,9,10,39,13,71,0.4,31.9,57.164,2.2,136
2021/5/4 12:00,监测点A1,9,10,33,15,78,0.4,31.8,56.212,1.6,156
2021/5/4 13:00,监测点A1,8,12,28,13,78,0.4,31.9,57.352,1.7,162
2021/5/4 14:00,监测点A1,9,9,30,17,81,0.4,32.5,56.777,2.5,158
2021/5/4 15:00,监测点A1,8,13,32,13,74,0.4,31.3,59.033,2.5,160
2021/5/4 16:00,监测点A1,9,20,36,12,60,0.4,29,67.442,3.1,169
2021/5/4 17:00,监测点A1,10,21,45,19,72,0.4,23.1,80.292,3.3,336
2021/5/4 18:00,监测点A1,8,20,34,12,87,0.4,20.3,89.676,1.7,286
2021/5/4 19:00,监测点A1,9,27,18,9,71,0.5,20.6,89.983,1.2,173
2021/5/4 20:00,监测点A1,9,27,21,16,61,0.5,21,90.514,1.1,256
2021/5/4 21:00,监测点A1,9,31,30,18,58,0.5,20.7,90.548,1.2,268
2021/5/4 22:00,监测点A1,9,37,32,18,47,0.5,20.7,90.26,0.9,276
2021/5/4 23:00,监测点A1,9,48,39,26,29,0.6,20.6,89.31,0.9,321
2021/5/5 0:00,监测点A1,9,49,49,32,27,0.6,20.7,87.8,1.2,350
2021/5/5 1:00,监测点A1,11,54,48,32,23,0.6,21.5,86.399,1.1,316
2021/5/5 2:00,监测点A1,11,57,51,36,18,0.6,21.5,86.314,1.4,318
2021/5/5 3:00,监测点A1,11,55,57,36,19,0.6,21.4,86.603,1.8,342
2021/5/5 4:00,监测点A1,13,58,53,36,13,0.6,21.1,87.242,2,344
2021/5/5 5:00,监测点A1,13,52,64,40,14,0.7,21.1,87.341,1.6,354
2021/5/5 6:00,监测点A1,12,49,62,39,16,0.7,21.2,86.23,1.8,340
2021/5/5 7:00,监测点A1,14,39,62,42,31,0.7,22.1,80.422,2.4,346
2021/5/5 8:00,监测点A1,16,30,50,29,46,0.6,23.4,73.473,2.5,3
2021/5/5 9:00,监测点A1,14,29,52,29,62,0.6,25.1,66.442,1.8,28
2021/5/5 10:00,监测点A1,12,31,49,30,77,0.6,26.7,62.21,2,12
2021/5/5 11:00,监测点A1,12,31,54,31,92,0.6,27.5,60.195,2.3,347
2021/5/5 12:00,监测点A1,10,26,55,29,121,0.6,28.3,58.195,2.4,4
2021/5/5 13:00,监测点A1,10,22,50,27,164,0.6,28.9,56.729,2.3,40
2021/5/5 14:00,监测点A1,9,20,54,29,190,0.6,29.8,55.152,2,322
2021/5/5 15:00,监测点A1,9,19,58,28,195,0.6,29.9,55.625,1.3,324
2021/5/5 16:00,监测点A1,9,21,56,30,189,0.6,29.3,57.803,1.6,314
2021/5/5 17:00,监测点A1,10,31,57,27,186,0.6,28.5,61.461,1.6,296
2021/5/5 18:00,监测点A1,11,34,67,34,177,0.7,28.1,63.629,1.1,290
2021/5/5 19:00,监测点A1,12,40,78,41,138,0.7,26.9,68.879,1,286
2021/5/5 20:00,监测点A1,15,68,88,48,86,0.8,26.6,69.405,0.8,284
2021/5/5 21:00,监测点A1,14,81,103,54,59,0.8,26.4,70.997,0.8,270
2021/5/5 22:00,监测点A1,14,69,134,52,54,0.8,26.2,71.595,0.5,253
2021/5/5 23:00,监测点A1,13,70,132,48,42,0.9,26.3,71.107,1.2,242
2021/5/6 0:00,监测点A1,13,110,130,51,13,0.9,25.8,74.39,1.1,240
2021/5/6 1:00,监测点A1,13,71,90,46,38,0.9,25.9,75.147,1.4,169
2021/5/6 2:00,监测点A1,11,25,93,53,93,0.6,24.5,83.355,2.4,157
2021/5/6 3:00,监测点A1,9,16,56,35,79,0.5,23.3,85.094,4.3,158
2021/5/6 4:00,监测点A1,11,17,47,22,79,0.5,23.2,83.271,4.6,159
2021/5/6 5:00,监测点A1,12,16,62,30,79,0.4,23.3,82.311,4.5,163
2021/5/6 6:00,监测点A1,10,20,59,27,74,0.5,23.3,81.208,4.2,160
2021/5/6 7:00,监测点A1,10,31,60,28,61,0.6,23.5,80.186,3.8,161
2021/5/6 8:00,监测点A1,16,30,68,26,66,0.6,24.4,77.042,4,158
2021/5/6 9:00,监测点A1,17,29,73,30,62,0.6,25.7,72.454,4.1,154
2021/5/6 10:00,监测点A1,16,31,80,31,82,0.6,26.3,71.728,3.4,170
2021/5/6 11:00,监测点A1,11,17,81,30,108,0.5,29.4,62.199,2.8,160
2021/5/6 12:00,监测点A1,9,13,61,29,120,0.5,30.1,59.462,2.4,160
2021/5/6 13:00,监测点A1,9,11,57,22,127,0.4,30.9,57.951,2.5,160
2021/5/6 14:00,监测点A1,8,13,56,24,127,0.4,31.1,58.229,2.7,161
2021/5/6 15:00,监测点A1,9,14,59,23,133,0.4,31,58.429,2.7,166
2021/5/6 16:00,监测点A1,9,16,59,27,127,0.5,29.1,64.209,3.2,172
2021/5/6 17:00,监测点A1,9,17,60,25,113,0.5,28.8,64.799,2.4,164
2021/5/6 18:00,监测点A1,9,20,60,29,107,0.5,27,70.034,3.1,170
2021/5/6 19:00,监测点A1,10,21,65,27,96,0.6,25.7,73.559,3.2,166
2021/5/6 20:00,监测点A1,9,18,62,26,94,0.5,24.8,75.693,3.9,176
2021/5/6 21:00,监测点A1,8,22,59,23,80,0.5,24.5,77.035,2.6,169
2021/5/6 22:00,监测点A1,10,20,61,25,78,0.5,24,78.654,2.9,164
2021/5/6 23:00,监测点A1,12,18,54,27,77,0.6,23.7,80.09,2.5,174
2021/5/7 0:00,监测点A1,11,19,58,26,73,0.6,23.6,80.798,2.6,170
2021/5/7 1:00,监测点A1,10,23,60,27,64,0.6,23.5,81.158,1.6,164
2021/5/7 2:00,监测点A1,10,26,60,25,56,0.6,23.6,81.17,2,163
2021/5/7 3:00,监测点A1,10,17,62,27,62,0.6,23.5,81.359,2,166
2021/5/7 4:00,监测点A1,10,17,58,24,58,0.6,23.7,80.277,0.8,140
2021/5/7 5:00,监测点A1,8,18,54,27,54,0.6,23.5,81.144,0.9,139
2021/5/7 6:00,监测点A1,9,20,55,24,49,0.6,23.8,80.795,1,151
2021/5/7 7:00,监测点A1,9,19,55,27,54,0.6,25.8,76.055,1.2,174
2021/5/7 8:00,监测点A1,11,20,56,30,63,0.7,29,66.753,1.2,166
2021/5/7 9:00,监测点A1,9,18,59,26,76,0.6,30.2,61.147,1.2,235
2021/5/7 10:00,监测点A1,9,16,57,27,95,0.6,32.2,57.163,1.4,166
2021/5/7 11:00,监测点A1,8,15,51,27,115,0.5,32.8,55.176,1.6,164
2021/5/7 12:00,监测点A1,9,17,56,27,151,0.6,32.7,55.683,1.7,162
2021/5/7 13:00,监测点A1,9,15,68,37,151,0.5,33.8,53.192,1.6,166
2021/5/7 14:00,监测点A1,8,15,57,29,151,0.5,34.7,51.48,1.5,166
2021/5/7 15:00,监测点A1,8,14,62,30,151,0.4,34.4,51.956,1.8,176
2021/5/7 16:00,监测点A1,8,16,59,30,152,0.4,33.9,52.869,1.5,160
2021/5/7 17:00,监测点A1,10,21,61,33,147,0.5,32.2,58.489,2.1,160
2021/5/7 18:00,监测点A1,10,29,74,34,113,0.7,29.6,66.077,2,160
2021/5/7 19:00,监测点A1,11,29,81,28,87,0.7,28.3,69.523,2.9,168
2021/5/7 20:00,监测点A1,12,32,73,34,63,0.7,27.3,72.835,3,174
2021/5/7 21:00,监测点A1,12,31,69,28,53,0.7,26.4,75.825,3.7,172
2021/5/7 22:00,监测点A1,10,28,64,29,44,0.6,25.8,78.568,2.5,164
2021/5/7 23:00,监测点A1,9,26,60,29,42,0.6,25.7,79.629,1.4,161
2021/5/8 0:00,监测点A1,7,22,56,27,41,0.5,25.7,79.01,1,162
2021/5/8 1:00,监测点A1,8,14,53,26,44,0.4,25.6,78.675,0.9,128
2021/5/8 2:00,监测点A1,8,17,42,18,40,0.4,25.2,79.334,1.1,133
2021/5/8 3:00,监测点A1,7,12,43,12,45,0.4,24.9,79.032,1.2,82
2021/5/8 4:00,监测点A1,7,12,39,18,43,0.4,24.8,79.26,1,110
2021/5/8 5:00,监测点A1,8,16,40,21,37,0.4,24.5,80.281,1.1,79
2021/5/8 6:00,监测点A1,8,22,37,21,30,0.5,24.9,80.077,0.8,246
2021/5/8 7:00,监测点A1,9,18,42,20,34,0.5,26.6,75.765,1.4,264
2021/5/8 8:00,监测点A1,11,14,47,21,40,0.5,29,67.529,1.5,267
2021/5/8 9:00,监测点A1,10,14,50,28,54,0.5,30.4,63.291,1.8,258
2021/5/8 10:00,监测点A1,10,15,54,25,76,0.5,32.3,57.452,1.5,120
2021/5/8 11:00,监测点A1,10,13,58,28,98,0.5,33.2,55.146,1.8,121
2021/5/8 12:00,监测点A1,9,13,56,25,110,0.4,34,53.52,1.7,162
2021/5/8 13:00,监测点A1,8,10,51,22,103,0.4,34.7,50.159,1.7,117
2021/5/8 14:00,监测点A1,8,10,38,17,101,0.4,35.2,48.588,1.7,140
2021/5/8 15:00,监测点A1,9,11,47,19,107,0.4,35.1,48.993,1.7,165
2021/5/8 16:00,监测点A1,9,11,48,20,111,0.4,34.8,50.589,2.4,258
2021/5/8 17:00,监测点A1,9,15,47,23,104,0.4,34,51.975,1.3,79
2021/5/8 18:00,监测点A1,9,20,51,22,93,0.4,32.2,57.229,1.6,267
2021/5/8 19:00,监测点A1,8,22,58,22,69,0.5,30.3,63.771,1.1,61
2021/5/8 20:00,监测点A1,8,19,72,26,52,0.4,29.1,68.153,1.1,83
2021/5/8 21:00,监测点A1,9,29,50,24,37,0.5,28.3,71.054,1.1,94
2021/5/8 22:00,监测点A1,8,27,49,27,33,0.5,27.7,73.505,1.5,145
2021/5/8 23:00,监测点A1,10,32,51,23,21,0.6,27.1,76.365,1.7,166
2021/5/9 0:00,监测点A1,10,31,64,23,24,0.6,26.8,76.045,1,118
2021/5/9 1:00,监测点A1,9,16,51,22,44,0.5,26.5,74.782,1,86
2021/5/9 2:00,监测点A1,9,11,37,19,46,0.4,26.2,75.743,1.1,52
2021/5/9 3:00,监测点A1,9,12,36,17,42,0.4,25.8,76.215,1.4,280
2021/5/9 4:00,监测点A1,9,17,35,16,36,0.4,25.9,76.349,1.6,255
2021/5/9 5:00,监测点A1,10,20,40,20,28,0.4,25.6,77.861,1.3,258
2021/5/9 6:00,监测点A1,9,17,43,19,32,0.4,26,76.449,1.1,249
2021/5/9 7:00,监测点A1,10,13,34,22,41,0.4,28,69.902,1,96
2021/5/9 8:00,监测点A1,10,12,34,20,48,0.4,29.8,65.297,1.6,270
2021/5/9 9:00,监测点A1,10,11,51,21,60,0.4,31.6,61.112,1.7,262
2021/5/9 10:00,监测点A1,10,11,47,23,82,0.4,33.4,56.225,1.8,155
2021/5/9 11:00,监测点A1,10,15,59,26,94,0.4,33.7,54.265,1.6,115
2021/5/9 12:00,监测点A1,10,10,56,23,107,0.4,34.4,51.437,1.6,130
2021/5/9 13:00,监测点A1,10,8,51,28,104,0.3,35,48.733,2.1,268
2021/5/9 14:00,监测点A1,9,8,46,22,92,0.3,35.4,45.124,2.1,270
2021/5/9 15:00,监测点A1,9,14,38,16,85,0.3,33.4,49.645,2.1,265
2021/5/9 16:00,监测点A1,10,21,46,21,77,0.4,32.9,54.487,1.7,263
2021/5/9 17:00,监测点A1,10,24,67,20,67,0.5,31,64.93,1.5,118
2021/5/9 18:00,监测点A1,9,29,60,25,41,0.6,28.6,74.016,1.6,137
2021/5/9 19:00,监测点A1,9,29,54,25,31,0.6,27.7,77.807,3.1,175
2021/5/9 20:00,监测点A1,10,25,48,22,28,0.6,27.3,77.858,3.5,172
2021/5/9 21:00,监测点A1,11,25,53,21,29,0.5,26.9,77.986,3.5,174
2021/5/9 22:00,监测点A1,12,20,49,18,35,0.5,26.6,77.826,3.2,174
2021/5/9 23:00,监测点A1,12,20,53,20,41,0.4,26.3,78.62,3.5,176
2021/5/10 0:00,监测点A1,20,20,35,17,36,0.4,26,78.985,3.5,174
2021/5/10 1:00,监测点A1,13,21,36,16,29,0.5,25.8,79.41,2.7,162
2021/5/10 2:00,监测点A1,11,16,37,18,30,0.4,25.6,79.679,3.2,170
2021/5/10 3:00,监测点A1,10,14,28,16,29,0.4,25.4,80.077,2.6,166
2021/5/10 4:00,监测点A1,11,18,27,13,23,0.4,25.2,80.585,2.5,173
2021/5/10 5:00,监测点A1,11,16,29,12,25,0.4,25.2,80.343,3.2,175
2021/5/10 6:00,监测点A1,11,20,27,15,20,0.5,25.3,80.171,2.6,167
2021/5/10 7:00,监测点A1,13,20,30,15,19,0.6,26.1,77.84,1.9,166
2021/5/10 8:00,监测点A1,11,15,28,16,26,0.5,28.2,71.458,2,161
2021/5/10 9:00,监测点A1,11,15,33,16,34,0.4,28.9,67.127,1.9,162
2021/5/10 10:00,监测点A1,11,15,33,12,51,0.4,31.9,58.212,2.3,162
2021/5/10 11:00,监测点A1,11,15,38,14,75,0.4,32.2,56.312,2.3,162
2021/5/10 12:00,监测点A1,9,11,35,13,88,0.4,33.2,53.204,2.1,175
2021/5/10 13:00,监测点A1,9,9,33,14,94,0.3,33.7,52.164,2.3,168
2021/5/10 14:00,监测点A1,10,11,29,13,92,0.3,34,52.598,2.4,169
2021/5/10 15:00,监测点A1,10,12,36,13,84,0.3,33.1,54.949,2.7,166
2021/5/10 16:00,监测点A1,10,11,36,13,75,0.3,34.2,50.126,1.4,91
2021/5/10 17:00,监测点A1,10,15,30,12,74,0.4,33.1,54.627,2.6,176
2021/5/10 18:00,监测点A1,10,17,40,14,54,0.4,30.5,61.626,4.5,174
2021/5/10 19:00,监测点A1,11,18,40,14,38,0.5,28.9,66.985,4.3,172
2021/5/10 20:00,监测点A1,12,18,36,15,30,0.4,28,68.267,2.4,166
2021/5/10 21:00,监测点A1,10,16,33,15,31,0.4,27.3,70.709,1.9,143
2021/5/10 22:00,监测点A1,9,15,35,18,30,0.4,26.7,74.384,1.9,141
2021/5/10 23:00,监测点A1,10,18,30,16,26,0.4,26.3,76.846,2.9,170
2021/5/11 0:00,监测点A1,10,14,28,13,30,0.4,26,76.981,3.3,170
2021/5/11 1:00,监测点A1,10,13,28,14,31,0.5,25.8,76.364,2,165
2021/5/11 2:00,监测点A1,9,15,41,10,29,0.4,25.6,78.371,2.2,165
2021/5/11 3:00,监测点A1,10,21,31,11,22,0.4,25.6,80.168,1.3,164
2021/5/11 4:00,监测点A1,10,19,33,15,24,0.4,25.6,81.013,2.6,172
2021/5/11 5:00,监测点A1,11,20,29,14,23,0.5,25.8,80.734,2.8,172
2021/5/11 6:00,监测点A1,11,19,33,17,25,0.5,26.1,79.895,2.6,171
2021/5/11 7:00,监测点A1,11,15,32,15,31,0.5,28.4,75.016,2.8,167
2021/5/11 8:00,监测点A1,11,17,29,16,36,0.5,29.6,69.062,2.3,158
2021/5/11 9:00,监测点A1,10,12,34,17,46,0.4,32.1,59.896,2,150
2021/5/11 10:00,监测点A1,9,12,36,13,60,0.4,34.2,52.154,1.7,133
2021/5/11 11:00,监测点A1,9,13,34,16,70,0.4,33.5,53.61,1.6,127
2021/5/11 12:00,监测点A1,9,10,37,13,70,0.4,33.8,54.358,2,277
2021/5/11 13:00,监测点A1,10,10,33,15,75,0.3,33.2,56.526,2.8,162
2021/5/11 14:00,监测点A1,10,11,37,13,69,0.3,34.2,50.271,2.9,162
2021/5/11 15:00,监测点A1,9,10,31,12,71,0.3,34.8,48.506,2.1,176
2021/5/11 16:00,监测点A1,10,14,32,9,72,0.3,34.1,52.037,2.6,180
2021/5/11 17:00,监测点A1,10,14,41,16,69,0.4,32.1,57.931,4.6,168
2021/5/11 18:00,监测点A1,11,16,47,24,51,0.4,30.1,63.446,4.8,171
2021/5/11 19:00,监测点A1,11,18,45,12,36,0.4,29,67.208,4.5,175
2021/5/11 20:00,监测点A1,10,15,41,14,31,0.4,28.2,70.884,4,168
2021/5/11 21:00,监测点A1,10,17,39,16,27,0.4,27.6,73.725,3.1,169
2021/5/11 22:00,监测点A1,11,16,35,13,27,0.4,27.2,75.251,3.7,172
2021/5/11 23:00,监测点A1,10,16,35,15,26,0.4,26.9,76.874,3.7,171
2021/5/12 0:00,监测点A1,10,14,30,13,26,0.4,26.8,77.455,2.7,166
2021/5/12 1:00,监测点A1,9,12,29,12,28,0.4,26.6,77.811,2.8,168
2021/5/12 2:00,监测点A1,10,13,29,11,25,0.4,26.5,78.158,2.2,170
2021/5/12 3:00,监测点A1,9,17,28,15,21,0.4,26.4,78.037,2.4,166
2021/5/12 4:00,监测点A1,10,16,28,17,22,0.4,26.5,76.961,2,175
2021/5/12 5:00,监测点A1,10,18,28,14,21,0.4,26.5,76.936,1.6,168
2021/5/12 6:00,监测点A1,11,19,32,12,20,0.4,27.2,75.973,1.5,165
2021/5/12 7:00,监测点A1,12,17,36,14,26,0.5,29.1,71.633,2.2,168
2021/5/12 8:00,监测点A1,12,15,36,17,34,0.5,30.6,66.273,1.8,168
2021/5/12 9:00,监测点A1,10,16,34,18,44,0.5,31.9,61.252,1.4,253
2021/5/12 10:00,监测点A1,10,11,37,17,59,0.4,34.1,54.014,2.2,136
2021/5/12 11:00,监测点A1,9,11,38,15,73,0.4,34.2,51.875,2.4,157
2021/5/12 12:00,监测点A1,10,12,34,13,73,0.3,32.9,55.376,2.8,168
2021/5/12 13:00,监测点A1,9,7,36,13,71,0.3,34.6,50.59,2.1,137
2021/5/12 14:00,监测点A1,9,9,31,15,64,0.3,34.8,48.601,1.7,338
2021/5/12 15:00,监测点A1,9,11,26,12,59,0.3,34.5,49.26,1.9,118
2021/5/12 16:00,监测点A1,9,12,33,13,55,0.3,33.6,52.195,2.5,148
2021/5/12 17:00,监测点A1,9,13,241,12,49,0.3,32.6,54.427,2,153
2021/5/12 18:00,监测点A1,9,18,59,13,37,0.4,31.4,57.156,1.2,147
2021/5/12 19:00,监测点A1,9,20,33,9,29,0.4,30,62.963,2.7,168
2021/5/12 20:00,监测点A1,12,21,44,15,22,0.4,29,67.373,3.9,176
2021/5/12 21:00,监测点A1,12,20,40,15,23,0.4,28.3,72.838,3.2,176
2021/5/12 22:00,监测点A1,11,18,37,12,22,0.4,27.8,74.712,3.5,165
2021/5/12 23:00,监测点A1,16,20,33,15,38,0.5,27.6,75.6,3.2,174
2021/5/13 0:00,监测点A1,18,18,33,15,28,0.5,27.4,76.828,3.2,167
2021/5/13 1:00,监测点A1,14,18,28,18,21,0.5,27.1,78.139,3.3,170
2021/5/13 2:00,监测点A1,12,16,33,12,21,0.5,27,78.782,2.6,174
2021/5/13 3:00,监测点A1,11,15,29,17,21,0.4,26.7,79.121,2.8,173
2021/5/13 4:00,监测点A1,11,17,37,17,19,0.4,26.7,79.113,2,162
2021/5/13 5:00,监测点A1,10,23,27,12,15,0.4,26.7,79.44,1.8,172
2021/5/13 6:00,监测点A1,12,23,29,14,17,0.5,27.2,79.253,2.3,174
2021/5/13 7:00,监测点A1,12,15,32,16,26,0.5,29.4,73.443,3,170
2021/5/13 8:00,监测点A1,11,12,34,18,34,0.4,29.8,69.524,2.5,166
2021/5/13 9:00,监测点A1,11,14,37,19,42,0.4,31.1,65.459,2.2,162
2021/5/13 10:00,监测点A1,10,12,43,17,58,0.4,32.9,59.133,2.5,170
2021/5/13 11:00,监测点A1,10,12,35,19,69,0.4,32.6,59.722,3.1,166
2021/5/13 12:00,监测点A1,12,16,37,22,105,0.4,31.4,62.59,4.7,150
2021/5/13 13:00,监测点A1,9,12,49,22,69,0.3,29.9,67.928,1.6,160
2021/5/13 14:00,监测点A1,9,11,29,14,54,0.3,32.8,58.314,2.6,174
2021/5/13 15:00,监测点A1,9,14,28,12,62,0.3,33,59.08,2.1,172
2021/5/13 16:00,监测点A1,9,17,35,15,49,0.3,32.5,58.573,1.2,55
2021/5/13 17:00,监测点A1,9,18,35,15,44,0.4,31.6,61.507,1.8,148
2021/5/13 18:00,监测点A1,10,20,37,20,39,0.4,30.2,66.195,3.5,176
2021/5/13 19:00,监测点A1,10,13,66,19,34,0.4,29,69.798,4.8,176
2021/5/13 20:00,监测点A1,10,14,42,16,27,0.5,28.3,72.055,4.3,172
2021/5/13 21:00,监测点A1,13,17,36,19,22,0.6,27.7,74.109,3.6,177
2021/5/13 22:00,监测点A1,12,20,32,20,19,0.6,27.5,75.533,1.6,161
2021/5/13 23:00,监测点A1,11,20,36,21,20,0.5,27.7,76.603,2.2,170
2021/5/14 0:00,监测点A1,10,16,36,17,25,0.5,27.3,77.734,3.1,176
2021/5/14 1:00,监测点A1,11,18,41,18,24,0.5,27.2,78.125,2.9,170
2021/5/14 2:00,监测点A1,11,19,29,18,20,0.4,27.1,78.496,2,176
2021/5/14 3:00,监测点A1,11,16,34,20,22,0.5,27,78.593,2.5,176
2021/5/14 4:00,监测点A1,10,12,30,13,25,0.4,27,78.573,2.8,172
2021/5/14 5:00,监测点A1,10,15,31,18,26,0.4,26.9,79.141,2.7,180
2021/5/14 6:00,监测点A1,10,15,34,17,27,0.5,27.2,78.774,2.7,180
2021/5/14 7:00,监测点A1,11,17,42,22,28,0.6,28.1,76.787,3.1,176
2021/5/14 8:00,监测点A1,12,14,43,25,33,0.5,29.2,71.588,3.6,172
2021/5/14 9:00,监测点A1,12,12,39,19,42,0.4,30.1,67.172,3.5,164
2021/5/14 10:00,监测点A1,12,11,41,22,52,0.4,32,60.581,3.5,168
2021/5/14 11:00,监测点A1,11,10,36,18,72,0.4,32.1,62.365,4.3,176
2021/5/14 12:00,监测点A1,10,15,34,20,53,0.4,28.4,76.819,2,228
2021/5/14 13:00,监测点A1,8,11,33,17,55,0.4,30.8,68.805,2.8,166
2021/5/14 14:00,监测点A1,10,11,31,19,54,0.4,30.3,68.87,3.8,174
2021/5/14 15:00,监测点A1,9,9,38,17,57,0.3,31.7,62.331,3.7,160
2021/5/14 16:00,监测点A1,9,9,34,17,62,0.3,31.8,62.07,4,175
2021/5/14 17:00,监测点A1,11,11,36,19,61,0.4,30.9,64.181,5.1,174
2021/5/14 18:00,监测点A1,11,12,41,19,52,0.4,29.9,65.894,4.1,170
2021/5/14 19:00,监测点A1,10,14,36,18,45,0.4,28.9,68.908,3.3,178
2021/5/14 20:00,监测点A1,10,16,37,16,39,0.4,28.2,74.68,4,168
2021/5/14 21:00,监测点A1,10,15,40,20,38,0.5,27.9,75.089,3.6,176
2021/5/14 22:00,监测点A1,9,12,34,17,39,0.4,27.5,75.693,3.7,173
2021/5/14 23:00,监测点A1,9,9,28,15,40,0.4,27.3,76.137,4.2,173
2021/5/15 0:00,监测点A1,8,12,27,14,35,0.4,27.1,77.88,2.8,180
2021/5/15 1:00,监测点A1,9,15,31,19,31,0.5,26.7,79.244,2.8,178
2021/5/15 2:00,监测点A1,9,16,31,14,26,0.4,26.7,80.845,2.1,172
2021/5/15 3:00,监测点A1,9,14,29,17,27,0.4,26.6,80.877,3.6,176
2021/5/15 4:00,监测点A1,11,13,28,11,27,0.5,26.6,80.677,4.2,176
2021/5/15 5:00,监测点A1,12,14,25,14,27,0.5,26.4,80.873,4.5,176
2021/5/15 6:00,监测点A1,11,13,28,14,28,0.4,26.9,79.844,3.4,170
2021/5/15 7:00,监测点A1,12,15,28,12,30,0.5,28.7,75.555,2.8,172
2021/5/15 8:00,监测点A1,12,14,30,13,37,0.5,29.9,70.135,2.3,166
2021/5/15 9:00,监测点A1,10,11,35,19,48,0.4,31.4,64.834,2.7,162
2021/5/15 10:00,监测点A1,9,10,35,17,66,0.4,33,59.04,2.8,166
2021/5/15 11:00,监测点A1,10,11,39,20,82,0.4,32.1,60.141,2.9,160
2021/5/15 12:00,监测点A1,10,11,44,24,89,0.4,32.9,58.775,3,171
2021/5/15 13:00,监测点A1,9,7,43,21,90,0.3,33,57.663,4,173
2021/5/15 14:00,监测点A1,9,8,38,21,83,0.3,33.6,54.862,3.9,174
